"","M82.Inf","M82.Leaf","M82.root","M82.sdling","M82.stem","M82.veg","LA716.Inf","LA716.Leaf","LA716.root","LA716.sdling","LA716.stem","LA716.veg"
"Solyc07g006100.2.1",6.49999999999998,1.49999999999999,8.00000000000002,3.50000000000003,6.5,2.49999999999999,1.12535177396056e-08,3.99999999999996,9.50000000000003,2.99999999999997,1.99999999999997,2.49999999999998
"Solyc07g054940.1.1",5,1.52299797449921e-09,1.52299791637087e-09,1.00000000000000,1.52299791778180e-09,2.5,15.5000000000000,1.52299797459944e-09,0.499999999999994,10.5000000000000,0.999999999999993,8.00000000000001
"Solyc06g007710.2.1",135.000000000000,70.5000000000004,164.000000000000,89.4999999999999,92.500000000429,111,117.000000000000,49.0000000000000,156.5,83.9999999999999,100.5,95.5
"Solyc03g083250.2.1",130,567.000000000001,180.000000000000,70.0000000000001,177.500,172.5,149.000000000001,930.500000000002,216,176.000000000899,153.500000000000,238.000000000000
"Solyc06g008200.2.1",41.4999999999999,80.9999999999999,79.4999999999999,68.5,99,52.4999999999999,33.4999999999999,70.0000000000003,74.9999999999999,50.0000000000000,49.5,41.9999999999999
"Solyc09g065340.2.1",532,180,164.500000000000,130.000000000000,257.000000000007,251,428.499999999999,132.5,168.5,187.500000000000,268.5,172
"Solyc09g056350.2.1",69,39.5000000011269,52.5,29.5,67.0000000000006,60.5,50.0000000000000,42.5000000000000,32.5,49,29.5,59
"Solyc06g083820.2.1",371.000000000001,136.000000000000,255.000000000000,303.500000000001,164.000000000000,324.500000000000,254.5,108.5,335,123.500000001850,168.500000000000,275.000000000000
"Solyc01g105970.2.1",19.0000000000000,30,43.0000000030731,44.0000000000004,20.0000000000001,19,11.0000000000000,27.5000000000001,11.5000000000000,10.5000000108477,8.00000000367517,22.0000000000641
"Solyc02g083280.2.1",32.5000000008390,1199.50000000000,93.0000000028942,106.500000000298,86.000000099881,97.4999999999998,36.5000000000410,990.00000000011,133.5,262.500000000006,55.0000000000044,202.500000000000
"Solyc06g036100.2.1",11.5000000000018,52.5,86.5000000000025,84,56,42.0000000000094,9.5,30,40,57.5000000000566,57.0000000000009,35
"Solyc03g119370.1.1",3,0.5,3,1.5,0.5,1,1.5,2,1.5,3.05902320501913e-08,1,1.5
"Solyc08g080480.2.1",1.12535174719389e-08,0.499999999999988,0.99999999999999,1.12535174720011e-08,1.12535174720036e-08,1.12535174720111e-08,1.12535174695254e-08,1.12535174722360e-08,1.12535174723879e-08,47.4999999999996,1.12535174719293e-08,1.12535174719312e-08
"Solyc12g038350.1.1",4.1399387726012e-09,0.500000000000003,4.13993771334543e-09,4.13993789598478e-09,4.1399374358266e-09,2.49999999999999,8.50000000000019,4.00000000000004,21.0000000000003,10.0000000000000,7.50000000000004,22.5000000000002
"Solyc01g098960.1.1",0.499999999999989,5.60279643702365e-10,13.5000000000000,5.60279620983862e-10,5.60279643751136e-10,5.60279643751586e-10,5.60279630877477e-10,5.60279644162351e-10,7.50000000000007,1.99999999999999,5.60279643718203e-10,5.60279643755985e-10
"Solyc04g079990.2.1",15.5000000000000,4.99999999999999,5.5,7.99999999999999,7.49999999999998,23.5000000000000,37.9999999999998,7.49999999999998,3,33.9999999999999,10.5000000000000,35.9999999999999
"Solyc06g066010.2.1",21,50,9.00000000000581,33.5,76.5000000006072,37,33.5000000000001,30.5,23,48.0000000000041,82.5,56
"Solyc03g115150.2.1",129.5,98.5,92,48.5,134.5,85.9999999999999,159.000000000001,119.000000000000,88,99,127.5,105.5
"Solyc10g005930.1.1",23.0000000000000,24.5000000000335,20.0000000000025,30.5000000006307,23.5000000000000,32.4999999999999,19.4999999999998,59.0000000000005,29.5000000000000,32.5000000002403,31.9999999999999,56.4999999999999
"Solyc03g094030.2.1",17.5,11.5,13,14,22.5000000000016,12.5,13.0000000000024,11.0000000000299,21.5,10.0000000000012,9.00000000000582,11.5
"Solyc01g105960.2.1",4.13993758700457e-09,0.499999999999999,8.99999999999996,0.999999999999996,1.00000000000001,0.499999999999999,4.1399377035714e-09,1.50000000000000,0.499999999999994,1.00000000000001,4.13993771860803e-09,0.999999999999994
"Solyc01g098530.2.1",0.999999999999998,1,4.13993773084817e-09,1.50000000000000,1,4.13993771795912e-09,0.500000000000001,0.499999999999999,0.500000000000004,4.13993771873407e-09,4,0.999999999999996
"Solyc00g017540.1.1",5.60278562360834e-10,1.00000000000002,5.60279678147565e-10,5.60280095791203e-10,5.60279860798684e-10,5.60279867721542e-10,6.50000000000005,15.5000000000001,10.5,12.0000000000000,12.0000000000000,16.5000000000000
"Solyc06g084430.2.1",78,5.50000000000013,11.0000000011210,12.0000000000001,9.5,33.5,155.500000000000,13.5000000036186,59,73.4999999999999,44,88.4999999999998
"Solyc01g093970.2.1",91.5,64.9999999999999,94,83.9999999999999,151.500000000000,98.5,119.000000000000,74,124,124.500000000000,239.5,109.5
"Solyc01g081490.2.1",126.500000000000,364,60.5000000000001,230.500000000000,65.0000000000001,480.500000000001,225.000000000002,599.500000001336,34.5000000000012,405.500000000001,100.000000000000,659.000000000002
"Solyc01g007460.2.1",2.50000000000000,5.5,1,4,1.50000000000000,5.00000000000001,1.00000000000000,13,1.12535174719366e-08,2.5,1.12535174719760e-08,5.500
"Solyc12g016140.1.1",2.06115519343865e-10,2.06115326738325e-10,2.06115190244796e-10,2.06115419465585e-10,2.06115362245676e-10,2.06115352533782e-10,3.50000000000002,3.49999999999999,3,3,2.06115362242652e-10,3.49999999999999
"Solyc04g050920.2.1",89.4999999999998,97.4999999999998,40.4999999999999,59.4999999999999,171.500000000000,66.4999999999999,63.4999999999996,58.9999999999999,24.0000000030262,53.4999999999999,120.000000000000,39.5
"Solyc02g063520.2.1",8,22,5,5.00000001834123,28,4.00000000000000,3,10.5,12.5,7.5,10.5000000000000,6.5
"Solyc06g071690.2.1",0.499999999999999,1.50000000000000,0.5,1.12535174719761e-08,54,1.12535174206399e-08,0.5,1,1.12535174719790e-08,1.12535174719907e-08,1.50000000000000,1.99999999999999
"Solyc01g108710.2.1",4.50000000000001,47.0000000000001,29.5000000000000,3.00000000000000,32.0000000000001,1.5,4.00000001157894,34.5000000000001,15.0000000000000,6.00000000000002,9.50000000000001,9.5
"Solyc03g098020.2.1",96.5000000000309,297.5,46.5,158,89.0000000000148,301.500000000000,44.500,75.0000000000001,34.0000000000000,59,57,46.5
"Solyc08g082170.2.1",207,549.500000000001,140.5,599.999999999999,391.500000011544,376,243.500000000000,328.000000000000,83.4999999999998,440,396.5,396.5
"Solyc10g086210.1.1",121.000000000000,38.0000000000001,58.0000000000008,46,48.0000000000000,62.000000000012,91.5000000000004,33.5000000000000,58,39.5000000000002,56.5000000000008,69
"Solyc04g016540.1.1",83.5,66.0000000000493,67.0000000000393,24,51.5,53,21.0000000000001,24,14.0000000000000,17.5000000055608,23.5000000000001,21
"Solyc06g069240.1.1",6.5,4.50000000000001,4.13993771878468e-09,1.50000000000000,4.13993771876867e-09,5.5,4.50000000000001,5,4.13993771877170e-09,1.5,4.13993771876741e-09,5.5
"Solyc05g012560.1.1",20.0000000000026,66,73,40,80,15.5,17,93.5000000000001,32,29.000000002575,30.5,22
"Solyc06g069070.1.1",4,9.50000000000001,52.5,14.5000000000000,27.5,1.50000000077962,2.5000000037335,0.500000000004682,36.5,10.0000000000000,38.5000000000000,2.00000000198028
"Solyc05g025500.2.1",134.5,79,82.5,101.5,98,109,162.000000000000,68.5,102.500000000000,166.5,99.5,116
"Solyc04g008530.1.1",1.52299780650818e-09,1.52299796461581e-09,1.52299796192139e-09,1.00000000000001,1.52299801208839e-09,1.52299807729001e-09,1.50000000000000,1.00000000000000,4.00000000000002,1.52299797448084e-09,1.00000000000001,3.00000000000001
"Solyc01g006430.2.1",1078.50000068677,1209.5000000023,2575.00000000001,2394.50000000001,1454.00000000007,2165.00000000015,1052.50000000001,507.000000000001,1981.50000000000,3130.00000000018,2096.00000000003,1263.00000000328
"Solyc04g009310.2.1",35.5,28,45,35.5,26.5,48,37,42.0000000002690,60,38.0000000033074,45.5,63.5
"Solyc12g098790.1.1",1.49999999999999,8.31528714555389e-08,279,0.999999999999995,8.31528719105115e-08,8.315287186863e-08,8.31528717854645e-08,0.999999999999964,107.000000000000,2.99999999999993,8.3152871911754e-08,1.49999999999999
"Solyc10g055630.1.1",1034.50000000000,236.500000000001,597.000000000004,1244.50000000000,703.000000000002,1277.50000000000,1512.00000000002,156.000000000001,1289.00000000000,1568.00000000000,835.000000000002,1624.50000000000
"Solyc01g008020.2.1",116.500000000000,211.999999999999,145,81.4999999999998,337.999999999999,122.000000000000,116.500000000000,292.999999999999,133.000000000000,82.0000000007907,194.000000000000,112.500000000000
"Solyc11g068690.1.1",47.5,12.0000000000000,22,20.5,21,31.5000000000000,20,22,18,8.5,12.5000000000019,23
"Solyc11g066290.1.1",124.5,134,72.5,53.5,173.5,81.5,84.4999999999999,72.5000000000172,36.5,46,161,51
"Solyc05g052850.2.1",12.5,9.5,28.5000000000005,18.5000000000001,27.5000000000000,14.5000000000031,10.5000000000000,9,27.5000000000000,16,26.5,14.5
"Solyc03g095860.2.1",51.5,40.5000000000001,7.49999999999998,166,20,157.000000000000,62.0000000000001,139.000000000000,5.99999999999998,182,23,132
"Solyc10g081790.1.1",5.60279643753802e-10,5.60279643751638e-10,15,1,0.500000000000003,5.60279643754057e-10,5.60279643730031e-10,5.6027964375745e-10,5.99999999999998,5.60279643850182e-10,5.60279643804297e-10,5.60279643753981e-10
"Solyc11g043120.1.1",151.5,104.5,134,77.5,151.5,120,132.000000000000,84.5,124.000000000000,116.5,138.5,95
"Solyc08g067050.2.1",103,42.5,74,77.5,55.5000000000002,83,162,23.5000000000000,191,121,96.0000000000025,106.500000000126
"Solyc07g045420.2.1",100.500000000000,473.000000000457,124.5,238.000000000000,108.000000012155,346,82.0000000000001,844,109,294.5,64.5,459.5
"Solyc02g083430.1.1",51.5,33.0000000003603,43.5,27.5,49.5000000000001,37,54.5,55,62.5,57,59,50
"Solyc09g007390.2.1",15,20.5,14.5,21,13,11,2.00000000198028,2,5,4,2.5,2
"Solyc01g008270.2.1",58.5,22,72,66.5000000000002,57.000000000007,48.0000000002392,54.5000000000001,23.0000000002206,64,32.5000000000028,64.5,28
"Solyc11g012690.1.1",3,38.5000000000000,1.12535175316875e-08,8.00000000000002,7.50000000000001,18,1.12535176271627e-08,3.49999999999995,0.499999999999992,3.5,1.12535174715486e-08,4.99999999999998
"Solyc06g054500.1.1",5.60279643754465e-10,5.60279643753732e-10,0.50000000000001,5.60279643752584e-10,5.60279643752882e-10,5.60279643753449e-10,5.60279645188305e-10,5.60279643763149e-10,49.5000000000011,5.60279643755116e-10,5.60279643754861e-10,5.60279643752532e-10
"Solyc06g082100.2.1",1278.5,630,877,660.499999999999,743.999999999999,876,1055,490.999999999999,636.5,728.5,688,611
"Solyc12g011030.1.1",3.50,11.5,14.0000000005637,92.9999999999999,61.0000000000003,9.00000002392242,15.0000000024399,10.5000000000000,41.4999999999999,37.0000000000000,91.4999999999999,24.0000000000000
"Solyc12g100150.1.1",1,3.05902320503177e-08,3,1,1.50000000000000,1,0.5,3.05902320503816e-08,8,5.5,8,1.50000000000000
"Solyc08g021900.1.1",0.500000000000002,4.13993771717561e-09,1,1.00000000000000,4.13993763414005e-09,4.13993799581538e-09,1.50000000000001,0.999999999999986,4.13993771917334e-09,1.50000000000000,2.00000000000003,3.49999999999998
"Solyc01g059920.2.1",17.5,6.5,6,9.00000000000001,5.5,13,15,8,5.5,10.5,10,16.5
"Solyc04g016520.2.1",49.5,46,62.0000000000002,52.5000000000055,100.500000000000,46.5000000000003,64.4999999999999,51,78.5,63.0000000000002,88.5,47.5
"Solyc06g036170.1.1",62.5,121.500000000000,70,51.5000000000073,83.5000000001606,36.4999999999999,43.9999999999999,54.0000000000006,37.9999999999999,49.5000000000014,56.0000000001272,23.0000000000000
"Solyc01g094650.2.1",5,0.500000000004682,1.00000000016103,2.00000000198028,1.00000000016102,2.5,3.50000000000003,2.00000000198029,0.500000000004683,2,2.00000000000000,3
"Solyc08g067090.2.1",757.999999999996,401.999999999997,547.999999999996,452.999999999997,408.499999999998,582.999999999997,1137.49999999998,349.999999999998,772.999999999995,578.999999999997,581.999999999997,538.499999999997
"Solyc05g008750.2.1",24.50000001791,8.5,10.5,11.0000000000299,12.0000000000001,17.0000000000016,13.5000000000000,10.5000000000069,18.5,13.0000000000000,13.0000000000000,18.5000000000001
"Solyc01g107410.2.1",186.000000000008,60.5000000000002,81,114.000000000000,75.5000000000001,116.000000000000,121.500000000000,62.5000000000001,82.5000000000001,57.0000000000011,68.0000000000001,110.000000000000
"Solyc01g109890.2.1",42.5000000001345,59.5000000000001,45.5000000000052,34.5000000000059,80.0000000000001,36.5000000000001,25.0000000000001,87,63.0000000000001,37.5000000000001,67.0000000000001,57.0000000000002
"Solyc11g010780.1.1",8.50000000000002,10,84.5,33.5000000000001,11.5000000000000,7.00000000000002,7.00000000000003,1.00000000016102,60.5,6.00000000000002,4.00000000000001,3.00000000000001
"Solyc07g039310.1.1",40.5,11.5000000000000,39,45,32.5,56.5,34.5000000000001,9.00000000000003,43,49.5,16.5000000000000,36
"Solyc01g090250.2.1",22,8.00000000000004,10.5,8.00000000000004,8.5,13.0000000000000,12.0000000003000,10.5,8.00000000003402,17,12.5,14.5
"Solyc12g010050.1.1",88,48,40.5000000000000,49,51.9999999999999,78,82.500000000018,28.0000000000618,27.0000000000000,35.0000000000021,42.5,48.5
"Solyc02g061820.2.1",57.5,91.5000000102146,21.5000000000002,62.0000000000001,29.5000000000001,92.5,40.0000000000001,59.5000000000059,15.5000000000000,46.5,24.000000000002,110.5
"Solyc11g010930.1.1",1.5,2,7,1,3,0.999999999999999,2,3.5,8.5,3.05902320501828e-08,2.5,2.5
"Solyc10g083530.1.1",6.5,3.50000000000003,9.99999999999999,9.99999999999999,12.0000000000476,6.99999999999999,2.49999999999999,8.5,5.99999999999999,2,4,5.99999999999999
"Solyc09g014730.2.1",5.60279635386105e-10,5.60279643767483e-10,48.4999999999996,2.99999999999997,0.999999999999993,5.60279643754867e-10,5.60279643815016e-10,5.60279643799749e-10,34.4999999999998,5.6027964388295e-10,5.60279643732784e-10,5.60279643751049e-10
"Solyc01g095460.2.1",63.5,40.0000001034316,127.5,78.5,101.500000000105,63,69.0000000000001,32,87,57,30.5000000000002,53.5
"Solyc01g066940.2.1",9,4.00000001157893,15.0000000000000,6.50000000000001,15.0000000000000,3.00000000000000,1.50000000000001,2,2.50000000000000,1.00000000016103,2.00000000198029,5.5
"Solyc07g065130.2.1",6,1.12535175802736e-08,1.12535174148430e-08,1,1,3,3.99999999999999,0.500000000000001,0.499999999999997,2.5,0.999999999999999,4.49999999999999
"Solyc08g068590.2.1",30.5000000000001,154.000000000000,29.0000000000001,114.000000000000,23.0000000000004,134.500000000000,68.5000000000003,278,43.0000000000001,161.000000000000,45.0000000000001,221.500000000001
"Solyc07g054580.2.1",73,61.5,1.50000000000000,13,5.5,101.5,12.5000000000000,50,2.26032940698854e-07,3.5,2,6
"Solyc09g015370.1.1",4.5000000000025,6,2,6.5,7,18,7.5,23.0000000002206,3,30,4,27
"Solyc05g014270.2.1",59,4.50000001007522,16.0000000000039,11.0000000000003,10.5,29.5,62.5000000000011,3.5,19.5,25.5000000000000,22.0000000000001,36
"Solyc05g008860.2.1",135,53.5,36.5,97,83.5,133.5,138.5,38.5000000000000,48.0000000000001,53.0000000000001,121,68
"Solyc07g007270.2.1",3.5,7.49999999999999,0.499999999999999,8.99999999999999,2.49999999999999,11.5000000000000,0.5,16.5000000000000,3.05902320499047e-08,3.00000000000001,2,25
"Solyc05g032850.2.1",105,77.5,120,96,86.5,92.5,94.5,94,107.000000000000,86,64,64.5
"Solyc02g069350.2.1",19.0000000000000,18.5,35.0000000000004,47,49.0000000004205,50.5000000000702,15.5000000000000,19.0000000000056,27,42.5000000000042,16.5,33
"Solyc06g060890.2.1",25.5000000001110,15.0000000000104,18.0000000000000,22.0000000000000,21,29,24.0000000000000,13.5000000000000,17.5000000000706,21.0000000000149,26.0000000000052,28.5
"Solyc05g054240.2.1",41.0000000000010,21.0000000008778,30.5000000000002,14.5,50.5000000000011,22.5000000000000,26.5,43,32.0000000000000,26.5000000013792,29.000000000001,39.5
"Solyc10g080040.1.1",102.500000000000,102.500000000000,24.4999999999999,99.4999999999997,27.4999999999999,199.500000000000,120.999999999999,199.000000000001,11.5000000000000,102.000000000465,47.4999999999999,258.000000000000
"Solyc07g019460.2.1",313.5,281,844.000000006347,1538.50000000000,508,1033,264.999999999999,155.500000000000,497.499999999999,913.500000001444,358.500000000000,634.499999999999
"Solyc10g078240.1.1",242.5,101.500000000000,391.500000048269,1088.5,98.0000000000033,1023.5,229.000000000000,43.4999999999999,282.5,371.500000000309,142.5,313.000000000000
"Solyc02g078300.2.1",18,12,13,21,21.5000000000000,19.5,20.0000000000000,17.5000000000000,25,24.5,17,11
"Solyc04g072440.2.1",86.9999999999998,127.500000000000,59.5000000000336,72.4999999999998,90.9999999999998,93.9999999999997,59.9999999999996,186.999999999999,58.4999999999999,77.4999999999998,68.4999999999999,86.9999999999997
"Solyc08g008040.2.1",48,27.0000000000195,28.5,40.5,28.5,38,23,16,30.5,18.0000000013437,15.5000000045740,32
"Solyc02g090310.1.1",49.5,11,11,11.5,15.5,18,27.0000000000001,5,4.50000001483963,14.5000000000000,18,20.5
"Solyc03g044720.1.1",14.5,17.5,20.5000000000065,25,19,12,22.0000000000000,27.5,39.0000000000000,28.0000000000002,19.0000000040336,33.0000000000000
"Solyc08g074280.2.1",146.500000000000,242.5,65.9999999999999,34.5,188.000000000004,93.5,140.500000000000,359.999999999999,59.4999999999999,82.500000022278,117.5,120.000000000000
"Solyc09g057650.2.1",1027.00000000000,564.50000000002,1112.00000000000,1146.00000000000,792.500000006045,1007.00000000000,1904.5,503.999999999998,1624.00000000000,1523.50000000000,1338.50000000000,927.999999999997
"Solyc01g095180.2.1",58.5000000000001,60.5000000000001,24.0000000000000,35.5000000000001,21.0000000000000,75.5000000000001,72.0000000000003,38.5000000000001,66.5000000000001,63,68.5000000000002,46.0000000000001
"Solyc11g021100.1.1",1.5229979386282e-09,1.52299794131012e-09,1.52299797461081e-09,2.00000000000000,1.52299797446860e-09,2.99999999999998,1.52299811450082e-09,3.49999999999995,1.52299797474747e-09,1.99999999999999,1.52299797447988e-09,3.99999999999997
"Solyc09g008060.2.1",28.5,11,15.0000000024400,19.5,31.5000000000000,31,22.5000000000001,4.5,17.5,35,32.0000000000000,41.5
"Solyc01g007670.2.1",35.0000000000004,279.5,11.5,188.5,25.5,170,19,185.500000000000,2.5,65.5,10.0000000000012,110
"Solyc07g061720.2.1",1.50000000077962,0.500000000004683,10,1.00000000016103,1.50000000077962,1.50000000077962,3,3.00000000000001,5.99999999999999,2.00000000198029,2.00000000198028,3
"Solyc03g033530.2.1",19.5,12.0000000000081,18,13,14,18.5000000023807,22.0000000000640,19.0000000000056,21,17.5,11,19.5
"Solyc06g083850.2.1",1.50000000000000,2,0.499999999999999,1.52299797438581e-09,2.00000000000000,2.50000000000000,1.52299797966728e-09,1.50000000000002,1.52299797439468e-09,1.52299797442905e-09,1,1.52299797449958e-09
"Solyc12g013980.1.1",19.0000000000000,14.5,9.5,10.5,16,16.5,28,29,15.5,28.5,13.5000000000000,42.5000000000001
"Solyc12g099450.1.1",15,4.13993771880911e-09,10.0000000000000,6.5,4.13993771878082e-09,11,3.99999999999999,4.13993771875282e-09,16.5,4.5,4.13993771879693e-09,10
